5	174367811	7	165188731	-
5	174367811	1	288957099	+
5	174367811	9	98619308	-
5	174367811	1	190155585	+
5	174367811	1	269389434	-
5	174367811	5	30688616	+
5	174367811	2	9788945	+
5	174367811	1	198223367	-
5	174367811	3	40345669	+
5	174367811	6	161864079	+
5	174367811	8	27965534	+
5	174367811	7	123335961	+
5	174367811	1	94732317	+
5	174367811	5	186047893	+
5	174367811	5	9317074	+
5	174367811	2	27627849	+
5	174389952	6	25945980	+
5	174389952	6	87904316	-
5	174389952	2	190986167	+
5	174389952	2	198420720	-
5	174389952	4	203928080	+
5	174389952	2	150510146	-
5	174389952	9	157637385	-
5	174389952	7	126639101	+
5	174389952	10	117246796	-
5	174389952	7	103160274	-
5	174389952	9	148570333	-
5	174398003	GWHAACS00000095	6779	+
5	174398003	5	174564767	-
5	174487970	5	174471147	-
5	174537324	5	174460202	-
5	174642092	4	197329382	+
5	174642092	4	219300781	-
5	174642092	4	180665384	-
5	174642092	7	84930042	+
5	174642092	7	88648716	+
5	174642092	4	86924625	-
5	174642092	2	204368254	+
5	174642092	2	190765544	-
5	174642092	7	46773799	+
5	174642092	5	131336728	-
5	174642092	1	202436497	-
5	174642092	2	180256203	+
5	174642092	1	267340395	-
5	174642092	9	153794625	+
5	174642092	4	159430870	-
5	174642092	5	2880461	-
5	174642092	4	159389705	-
5	174642092	5	56223659	-
5	174642092	3	130437561	+
5	174642092	7	95827969	+
5	174689200	5	174303342	-
5	174721846	5	174230307	-
5	174721846	4	115448703	-
5	174727108	5	174138034	-
5	174727108	4	114884283	-
5	174732801	5	174135742	-
5	174744881	5	174072116	-
5	174747158	5	174068017	-
5	174748250	5	174064694	-
5	174750161	5	174062437	-
5	174760901	5	174007637	-
5	174793228	5	173999299	-
5	174862785	5	175195744	+
5	174940402	2	200386400	+
5	174940402	2	8697002	-
5	174940402	1	253292579	+
5	174940402	7	147777877	+
5	174940402	1	33343972	+
5	174940402	10	59528186	-
5	174940402	6	101057833	-
5	174940402	6	160115949	-
5	174940402	3	9029345	+
5	174940402	2	8696998	-
5	175021336	5	175346244	+
5	175021336	4	118455953	+
5	175026874	5	175351906	+
5	175073615	3	43022685	-
5	175073615	8	40364895	-
5	175073615	7	155913167	+
5	175073615	1	40483340	-
5	175073615	8	3444657	-
5	175073615	4	138362176	+
5	175073615	2	122574355	-
5	175073615	1	281944924	+
5	175073615	3	194109817	-
5	175095439	5	175384267	+
5	175100606	2	203291424	+
5	175100606	3	229559679	+
5	175100606	4	48597135	-
5	175100606	4	172058788	-
5	175100606	7	150007283	+
5	175100606	4	181090941	-
5	175170002	5	175446566	+
5	175211699	5	11037485	-
5	175214193	5	175504091	+
5	175226979	5	175516499	+
5	175226979	4	119369474	+
5	175250082	5	175624332	+
5	175325311	5	175711397	+
5	175327307	5	175715384	+
5	175327307	4	120123360	+
5	175413523	5	175811646	+
5	175546931	5	175931149	+
5	175596264	5	175980548	+
5	175596264	GWHAACS00000096	14822	+
5	175596264	5	176025837	+
5	175659400	5	176025837	+
5	175659400	GWHAACS00000096	14822	+
5	175659400	5	175980548	+
5	175730666	5	176025837	+
5	175730666	GWHAACS00000096	14822	+
5	175730666	5	175980548	+
5	175783136	5	176118247	+
5	175783136	4	120932642	+
5	175959883	5	176329613	+
5	175971548	5	176336606	+
5	175993852	5	176409165	+
5	176005463	1	67210437	-
5	176005463	9	126529496	-
5	176005463	10	66208536	+
5	176044354	5	176487894	+
5	176044354	5	20098855	+
5	176048148	5	176506510	+
5	176105991	5	176555853	+
5	176105991	4	121042445	+
5	176114180	5	176564118	+
5	176187350	5	176644569	+
5	176195689	5	176686065	+
5	176392556	5	176894746	+
5	176392556	5	60158569	+
5	176395232	5	176896108	+
5	176496325	5	176900402	+
5	176578339	5	176955927	+
5	176674266	5	176966477	+
5	176720309	5	176986166	+
5	176720309	1	238086088	-
5	176720309	10	44101187	+
5	176720309	4	228872173	-
5	176723531	5	176989382	+
5	176847060	5	177082985	+
5	176879277	5	177112998	+
5	176879277	8	24825525	+
5	176879277	1	223134118	+
5	176879277	9	13540925	-
5	176926956	5	177152195	+
5	176963334	8	29426380	-
5	176963334	5	103920421	-
5	176963334	4	85000171	+
5	176963334	3	133611191	+
5	176963334	5	219975486	+
5	176963334	4	249573745	-
5	177029618	10	106075897	+
5	177029618	2	231884111	-
5	177029618	1	258290861	+
5	177041057	5	177201523	-
5	177051872	5	177208827	+
5	177054453	5	177210968	+
5	177071814	5	177228154	+
5	177141675	4	32209668	+
5	177141675	8	177030887	+
5	177141675	5	177311880	+
5	177141675	4	105860750	-
5	177141675	3	13862345	+
5	177244500	6	83282077	-
5	177244500	1	227650619	-
5	177244500	1	195769088	-
5	177244500	8	169217829	+
5	177244500	5	212937099	-
5	177244500	6	115635667	-
5	177244500	6	83282814	-
5	177244500	1	227651357	-
5	177244500	3	179354479	+
5	177247916	4	251054151	+
5	177247916	6	83265190	-
5	177247916	1	227627590	-
5	177247916	1	195743410	-
5	177247916	7	127547418	-
5	177247916	3	213038788	+
5	177247916	4	4312663	-
5	177247916	2	12597515	+
5	177247916	3	10144086	-
5	177247916	4	28937983	+
5	177247916	9	10984848	-
5	177247916	4	235878037	-
5	177247916	8	173829062	-
5	177247916	6	107386174	-
5	177247916	9	145589467	-
5	177247916	2	149390464	-
5	177247916	9	3596993	-
5	177247916	1	26028770	+
5	177247916	5	167727343	+
5	177247916	2	232289385	-
5	177247916	1	241556627	-
5	177286413	5	177392162	+
5	177286413	9	124139129	-
5	177354271	5	177458946	+
5	177539021	5	177542209	+
5	177540939	5	177544196	+
5	177540939	4	122893982	+
5	177557935	5	177561600	+
5	177557935	8	97926233	-
5	177772939	5	177854045	+
5	177813977	5	177868835	+
5	177813977	4	123978860	+
5	177813977	1	55316531	-
5	177813977	4	191472298	-
5	177813977	6	89550797	-
5	177813977	2	195953691	+
5	177876404	5	177973917	+
5	178069833	5	178062907	+
5	178096482	5	178133327	+
5	178096482	4	125713262	-
5	178195982	5	178360768	+
5	178210102	5	178374838	+
5	178232995	5	178397622	+
5	178236950	5	178436918	+
5	178236950	4	125279792	-
5	178236950	3	210513297	+
5	178236950	4	121151820	+
5	178236950	9	130841339	-
5	178236950	2	29071736	+
5	178250069	5	178445061	+
5	178250069	2	214122029	+
5	178250069	5	11920795	-
5	178257482	5	178450532	+
5	178257482	4	124697822	-
5	178261464	5	178460976	+
5	178309072	5	178509635	+
5	178309072	4	124503283	-
5	178381711	5	178539128	+
5	178448930	5	178620152	+
5	178504960	5	178729196	+
5	178551174	5	178738223	+
5	178551174	4	143835785	+
5	178551174	3	237934226	-
5	178551174	9	144582906	+
5	178551174	4	143836573	+
5	178551174	1	283310326	-
5	178551174	4	226643352	-
5	178633252	5	178740611	+
5	178633252	8	127023072	-
5	178638212	5	178743963	+
5	178641592	5	178748118	+
5	178862417	5	178951877	+
5	178862417	5	179029444	+
5	178862417	5	179001303	+
5	178862417	5	179012032	+
5	178862417	5	178803179	+
5	178912071	5	179001474	+
5	178912071	5	179012203	+
5	178912071	5	178952050	+
5	178912071	5	179029617	+
5	178912071	5	178803350	+
5	178922924	5	179001474	+
5	178922924	5	179012203	+
5	178922924	5	179029617	+
5	178922924	5	178952050	+
5	178922924	5	178803350	+
5	178940163	5	179029444	+
5	178940163	5	178951877	+
5	178940163	5	179001303	+
5	178940163	5	179012032	+
5	178940163	5	178803179	+
5	178968180	5	179057678	+
5	179020633	5	179108837	+
5	179111776	5	179149147	+
5	179111776	3	184630125	-
5	179258997	5	179245222	+
5	179261829	5	179248461	+
5	179261829	4	127419695	+
5	179269713	5	179272074	+
5	179272208	5	179298992	+
5	179287635	5	179430159	+
5	179320080	5	179430159	+
5	179434338	1	5978624	-
5	179434338	3	238291193	+
5	179434338	10	137510073	+
5	179434338	6	165306148	+
5	179434338	1	227648908	+
5	179434338	5	90177578	-
5	179434338	3	213038795	-
5	179434338	9	145605498	+
5	179434338	3	10158214	+
5	179434338	3	9143457	-
5	179434338	6	107409373	+
5	179434338	2	12597522	-
5	179434338	4	235892173	+
5	179434338	4	4328300	+
5	179434338	5	167727350	-
5	179434338	9	3611165	+
5	179434338	8	42251866	+
5	179434338	8	173843190	+
5	179434338	6	159881610	+
5	179434338	4	251054695	-
5	179434338	1	26028777	-
5	179451767	5	179495207	+
5	179458140	5	179501357	+
5	179458140	4	128048393	+
5	179466496	5	179516097	+
5	179479278	5	179526358	+
5	179608070	5	179682205	+
5	179608070	4	128479737	+
5	179610907	5	179693326	+
5	179615636	5	179707555	+
5	179615636	4	128755634	+
5	179623715	5	179717504	+
5	179632609	5	179726107	+
5	179634790	5	179728315	+
5	179641467	5	179734965	+
5	179645061	5	179738993	+
5	179645061	5	181330516	-
5	179645061	4	129184869	+
5	179651325	5	179745149	+
5	179651325	7	145091699	-
5	179651325	6	158479485	-
5	179651325	4	180368478	+
5	179651325	1	9565228	+
5	179651325	8	126492692	-
5	179657836	5	179751382	+
5	179657836	4	40723372	+
5	179657836	10	97368989	+
5	179657836	3	218193950	+
5	179657836	8	111728665	-
5	179657836	2	17274291	-
5	179657836	6	3922816	-
5	179662037	5	179755535	+
5	179662037	4	194522164	-
5	179662037	6	120715518	-
5	179662037	4	248542191	-
5	179669837	5	179764702	+
5	179669837	6	120707887	-
5	179669837	4	248519154	-
5	179669837	6	159949667	+
5	179669837	1	32764273	+
5	179681805	5	179775303	+
5	179681805	4	129461183	+
5	179685099	5	179782057	+
5	179711450	5	179833921	+
5	179738727	1	59644774	+
5	179738727	4	25598000	-
5	179738727	7	120278601	-
5	179738727	8	1072422	-
5	179738727	2	203057167	+
5	179738727	1	67588079	+
5	179738727	1	262413043	-
5	179738727	2	216040683	+
5	179738727	3	17363667	-
5	179738727	10	145038505	+
5	179738727	8	158628691	-
5	179738727	2	44102877	-
5	179738727	4	184999928	-
5	179738727	8	9111120	+
5	179738727	5	19787070	+
5	179738727	9	122854452	+
5	179738727	4	129019460	+
5	179738727	5	179875603	+
5	179738727	5	7186262	+
5	179738727	8	96163362	-
5	179738727	3	16737056	-
5	179755601	5	179911794	+
5	179755601	4	129650629	+
5	179887272	5	179989461	+
5	180058257	5	180064910	+
5	180060378	5	180067129	+
5	180060378	3	94331617	-
5	180060378	3	94335857	+
5	180060378	5	2416517	-
5	180060378	5	213325103	+
5	180060378	5	213220476	+
5	180060378	4	26649407	-
5	180060378	5	213267049	+
5	180060378	5	213373044	+
5	180060378	4	26645157	+
5	180060378	1	177602490	-
5	180060378	5	213424954	+
5	180060378	5	191613837	-
5	180060378	7	127739160	-
5	180060378	5	11698063	-
5	180142976	5	180144549	+
5	180142976	4	130104370	+
5	180147979	5	180150013	+
5	180259252	2	190883038	+
5	180302757	4	168565197	-
5	180302757	3	41976465	+
5	180302757	2	7706071	+
5	180302757	3	157872819	-
5	180302757	2	162903697	-
5	180328682	5	211570236	+
5	180328682	1	190670593	+
5	180328682	4	49462365	-
5	180328682	10	30047236	-
5	180328682	1	193999578	-
5	180328682	5	27407530	-
5	180363906	5	180411137	+
5	180363906	4	130914903	+
5	180382947	5	180429827	+
5	180421151	5	180477906	+
5	180421151	4	131107280	-
5	180472917	5	180529743	+
5	180472917	4	130948179	-
5	180575163	5	180541821	+
5	180591548	5	180570459	+
5	180644525	5	180602169	+
5	180770623	5	180635034	+
5	180770623	4	131588277	+
5	180907232	5	180653497	+
5	180911410	5	180677252	+
5	180911410	5	180653497	+
5	180917051	5	180682919	+
5	180917051	5	180677252	+
5	180935612	5	180710938	+
5	180967095	5	180781120	+
5	180967095	4	131868124	+
5	181022647	5	180865085	+
5	181069679	5	180912006	+
5	181069679	10	1206568	-
5	181069679	9	2121082	-
5	181069679	6	69310983	+
5	181069679	4	2103287	+
5	181070402	5	180912729	+
5	181075802	5	180918331	+
5	181075802	9	128271079	+
5	181075802	9	128277488	+
5	181075802	10	1199692	-
5	181075802	9	2114233	-
5	181075802	10	77031704	-
5	181075802	8	24037784	+
5	181075802	6	69317298	+
5	181075802	4	21911720	-
5	181075802	8	100300961	-
5	181075802	4	162868315	+
5	181075802	5	73553722	+
5	181075802	8	165608668	-
5	181287381	5	181130897	+
5	181287381	2	171761161	+
5	181287381	3	187427932	-
5	181287381	2	163377923	+
5	181287381	6	159336469	+
5	181287381	7	166335492	-
5	181287381	10	12305528	+
5	181287381	2	229318461	+
5	181287381	1	292403072	+
5	181287381	10	88681656	+
5	181287381	3	234649421	-
5	181287381	8	11865420	-
5	181287381	5	171379395	+
5	181287381	5	218353633	+
5	181287381	9	30420724	+
5	181287381	7	128090086	-
5	181287381	9	19677908	-
5	181287381	10	21649916	-
5	181287381	1	166764201	-
5	181287381	2	60220169	+
5	181287381	1	223772546	-
5	181504949	5	181343151	+
5	181504949	9	55581947	+
5	181504949	3	213106943	-
5	181504949	3	126129070	-
5	181504949	1	269738892	-
5	181504949	6	24256157	-
5	181504949	6	154887713	-
5	181504949	10	137756092	+
5	181504949	1	232848017	-
5	181504949	5	4166763	+
5	181504949	9	148898632	+
5	181504949	9	159780941	+
5	181504949	2	29118956	+
5	181504949	1	29975028	-
5	181504949	9	19296900	-
5	181504949	4	164239537	+
5	181504949	5	73409314	-
5	181504949	9	123546573	-
5	181504949	3	102397808	-
5	181504949	1	134021731	-
5	181504949	3	185509500	-
5	181508519	5	181346768	+
5	181508519	9	55585578	+
5	181508519	3	204152062	+
5	181508519	1	269736062	-
5	181508519	9	162976225	-
5	181508519	6	24222744	-
5	181508519	3	126125658	-
5	181508519	10	137760989	+
5	181508519	3	213103585	-
5	181508519	1	232844457	-
5	181508519	9	148902957	+
5	181508519	6	154883695	-
5	181508519	1	1721569	+
5	181508519	5	4171338	+
5	181508519	2	29123523	+
5	181508519	1	29971467	-
5	181508519	9	19293273	-
5	181529487	5	181367739	+
5	181529487	6	24220755	-
5	181529487	3	213101569	-
5	181529487	9	148903451	+
5	181529487	10	137761485	+
5	181529487	6	154881684	-
5	181529487	3	126123641	-
5	181529487	9	55586284	+
5	181529487	3	204152768	+
5	181529487	1	269734052	-
5	181529487	9	19272453	-
5	181529487	1	29969662	-
5	181529487	1	232842652	-
5	181529487	2	29123923	+
5	181529487	5	4171738	+
5	181529487	1	244815814	+
5	181529487	4	164277317	+
5	181529487	3	102385915	-
5	181529487	9	162975446	-
5	181532345	5	181370534	+
5	181532345	1	232826997	-
5	181532345	5	4174426	+
5	181532345	2	29126611	+
5	181532345	1	29963578	-
5	181532345	9	19266369	-
5	181532345	3	213095485	-
5	181532345	9	148911274	+
5	181532345	9	55589082	+
5	181532345	3	126117554	-
5	181532345	10	137772884	+
5	181532345	6	154875602	-
5	181532345	1	269727968	-
5	181532345	6	24214671	-
5	181532345	3	204155509	+
5	181532345	2	5111068	+
5	181532345	6	131033381	+
5	181532345	4	187312831	+
5	181532345	10	143946093	-
5	181532345	8	33473439	+
5	181532345	7	143923462	+
5	181542371	5	181380569	+
5	181542371	1	269719693	-
5	181542371	6	24206756	-
5	181542371	3	213087388	-
5	181542371	9	148920836	+
5	181542371	10	137782755	+
5	181542371	3	126096326	-
5	181542371	9	19258278	-
5	181542371	7	152571832	-
5	181542371	2	46773301	+
5	181542371	4	43949616	+
5	181542371	4	187324083	+
5	181542371	9	55599149	+
5	181542371	10	143937601	-
5	181542371	6	131044793	+
5	181542371	7	120087973	+
5	181542371	8	33483697	+
5	181542371	1	232820341	-
5	181542371	5	4182900	+
5	181542371	1	29956920	-
5	181542371	2	29135085	+
5	181546860	5	181385064	+
5	181560852	5	181399081	+
5	181560852	6	107612376	-
5	181560852	7	41581316	+
5	181560852	6	25225592	-
5	181560852	8	24551288	+
5	181560852	4	135106904	+
5	181560852	7	53393986	-
5	181560852	7	177024433	-
5	181560852	1	78401562	+
5	181560852	3	69193706	-
5	181560852	5	44732287	+
5	181560852	6	15020323	-
5	181560852	1	189457894	+
5	181704737	5	181543261	+
5	181711057	5	181549250	+
5	181711057	4	132214484	+
5	181716212	5	181554694	+
5	181716212	4	179415522	+
5	181716212	4	185029829	+
5	181716212	2	25256593	+
5	181716212	10	139453316	+
5	181716212	6	135744719	-
5	181783231	5	181621512	+
5	181783231	3	191286134	-
5	181783231	4	27174975	+
5	181783231	3	212264781	-
5	181783231	6	111305882	+
5	181787823	5	181627308	+
5	181787823	7	176856845	-
5	181787823	9	106633463	+
5	181787823	4	143149392	+
5	181787823	10	142196842	+
5	181789281	5	181627920	+
5	181789281	4	132303529	+
5	181869280	5	181708191	+
5	181873389	5	181711924	+
5	181873389	4	132444852	+
5	181884079	5	181722605	+
5	182048581	5	181753490	+
5	182109902	5	181821485	+
5	182109902	2	241696367	-
5	182109902	8	167496545	+
5	182109902	8	132676518	-
5	182109902	2	67534054	+
5	182109902	2	7753912	+
5	182109902	5	165503292	+
5	182109902	1	185824430	-
5	182109902	1	200941320	+
5	182159462	5	181946537	+
5	182162453	5	181950517	+
5	182162453	4	132687799	+
5	182274146	5	182077705	+
5	182317851	5	182103542	+
5	182320182	5	182105923	+
5	182322273	5	182108149	+
5	182400066	5	182187851	+
5	182416391	5	182218873	+
5	182416391	8	32447435	+
5	182432190	5	182247852	+
5	182539499	1	245344146	+
5	182539499	4	165860627	+
5	182539499	1	262804146	-
5	182539499	1	53253109	+
5	182541252	5	182321814	+
5	182541252	6	163856224	-
5	182587476	5	182336455	+
5	182587476	1	20341078	-
5	182587476	10	81688600	-
5	182587476	1	73612972	-
5	182587476	4	242731224	-
5	182589338	5	182339385	+
5	182662086	5	182373472	+
5	182685285	1	282075245	+
5	182685285	10	3444180	-
5	182685285	8	8953567	-
5	182685285	9	1670730	+
5	182687743	1	282077960	+
5	182687743	9	1673494	+
5	182687743	8	8952585	-
5	182687743	10	3442776	-
5	182687743	5	5002026	-
5	182687743	1	285350302	+
5	182691422	7	37769576	+
5	182691422	5	82878345	+
5	182691422	7	96770001	+
5	182691422	1	53140734	+
5	182702751	5	182443475	+
5	182804219	5	182492259	+
5	182804219	5	132565386	-
5	182804219	1	190676810	+
5	182894380	5	182720708	+
5	182920442	5	182771919	-
5	182995237	5	182854127	+
5	183002648	5	182861549	+
5	183110798	5	182984451	+
5	183110798	2	148478480	-
5	183110798	4	52530183	-
5	183110798	6	66309002	+
5	183110798	6	35100299	+
5	183110798	2	214136926	-
5	183110798	7	164635043	-
5	183114967	5	182988561	+
5	183181317	5	183047581	+
5	183185401	5	183050933	+
5	183210400	5	183068772	+
5	183229185	5	183073820	+
5	183278328	2	203291399	+
5	183278328	3	229559654	+
5	183278328	4	48597061	-
5	183278328	4	172058714	-
5	183278328	7	150007283	+
5	183278328	4	181090867	-
5	183341194	5	183097524	+
5	183363686	5	183127848	+
5	183363686	3	223055900	+
5	183363686	5	156985399	+
5	183363686	10	7192761	-
5	183363686	2	211863290	+
5	183363686	5	23879301	+
5	183363686	5	13027841	+
5	183363686	3	173158882	-
5	183363686	1	268404820	-
5	183363686	9	27439057	+
5	183363686	2	112631467	+
5	183363686	7	66256560	+
5	183363686	4	103752252	+
5	183363686	5	178422421	-
5	183363686	1	278137366	+
5	183363686	5	187197019	+
5	183363686	10	35207322	+
5	183363686	8	165511343	+
5	183363686	1	46955196	-
5	183363686	9	36898513	+
5	183363686	1	7398317	-
5	183366356	5	183130334	+
5	183366356	5	12770110	+
5	183398659	5	183162465	+
5	183398659	4	133885009	+
5	183518512	5	183292479	+
5	183593377	5	183345024	+
5	183596128	5	183348480	+
5	183747380	5	183394355	+
5	183747380	4	134149274	+
5	183747380	4	134351644	+
5	183747380	10	122196982	-
5	183747380	2	50328176	+
5	183747380	6	95656655	+
5	183887201	5	183457524	+
5	183887201	4	134698114	+
5	184023489	5	183526226	+
5	184074018	8	17471869	-
5	184099228	5	34511419	-
5	184099228	9	120114127	-
5	184099228	9	79758328	-
5	184099228	1	71702630	+
5	184105465	5	218484426	-
5	184105465	4	180988600	+
5	184105465	5	183551681	+
5	184135367	*	0	-
5	184141117	5	183558326	+
5	184141117	4	135560016	+
5	184233118	5	183624488	+
5	184233118	4	135688926	+
5	184297682	5	183658582	+
5	184324784	5	183677691	+
5	184380955	5	183734004	+
5	184384820	5	183737966	+
5	184384820	4	135853793	+
5	184385751	5	183738781	+
5	184389616	5	183743192	+
5	184454498	5	183816463	+
5	184456716	5	183817513	+
5	184456716	10	119084775	-
5	184456716	1	169221638	+
5	184494219	5	183855221	+
5	184494219	4	136334404	+
5	184648994	5	184000137	+
5	184659751	5	184007530	+
5	184659751	4	136489552	+
5	184663843	8	142974071	-
5	184663843	5	8038802	-
5	184663843	1	36637415	-
5	184663843	9	149350223	+
5	184663843	7	23007255	+
5	184663843	1	85435781	-
5	184663843	6	66144812	-
5	184663843	8	167848934	+
5	184663843	8	171621172	+
5	184663843	9	25753685	+
5	184855226	5	184072852	+
5	184855226	4	136614148	+
5	184913749	5	184261833	+
5	184915126	4	32069135	-
5	184915126	7	24600998	-
5	184915126	3	3186823	+
5	184915126	5	194991915	+
5	184915126	2	10836501	-
5	184916310	4	32068444	-
5	184916310	7	24600307	-
5	184917777	5	184287185	+
5	185075764	5	184413513	+
5	185075764	4	137104919	+
5	185084105	5	184422757	+
5	185084105	4	137148967	+
5	185199585	5	184538079	+
5	185199585	4	137334619	+
5	185232938	5	184580386	+
5	185232938	5	221411192	+
5	185232938	1	292565322	+
5	185232938	1	71254643	+
5	185236880	5	184584406	+
5	185262626	5	184589812	+
5	185343174	5	184684081	+
5	185356062	5	184691686	+
5	185440354	5	184779484	+
5	185446006	5	184784066	+
5	185544849	5	184808995	+
5	185544849	4	138046605	+
5	185557587	5	184834483	+
5	185557587	4	138707951	+
5	185658797	8	2707723	-
5	185658797	2	213584965	-
5	185658797	7	150302674	+
5	185658797	10	84268791	-
5	185658797	1	174510628	+
5	185658797	8	2948060	+
5	185658797	3	25964236	-
5	185658797	2	129948296	-
5	185658797	6	80772795	+
5	185658797	2	178319276	+
5	185658797	10	93458882	-
5	185658797	3	230257475	-
5	185664949	8	2705219	-
5	185664949	5	31406914	-
5	185664949	7	164064061	-
5	185664949	1	234099444	+
5	185664949	3	32148370	+
5	185769105	5	184957062	+
5	185769105	4	138921382	+
5	185773130	5	184961303	+
5	185778368	5	184966212	+
5	185867188	8	131186262	-
5	185867188	6	150429427	-
5	185867188	4	86359598	+
5	185867188	1	177277155	+
5	185867188	2	222285760	+
5	185867188	4	231485364	+
5	185867188	6	167790310	-
5	185867188	6	167928859	+
5	185867188	7	53274965	+
5	185867188	9	100610765	+
5	185867188	10	33086226	-
5	185867188	5	98872494	+
5	185867188	4	147098866	-
5	185867188	6	132694090	-
5	185867188	2	234106576	+
5	185867188	6	17129035	+
5	185914769	9	92621771	-
5	185914769	9	92603969	-
5	185914769	9	42424306	+
5	185914769	7	58116333	+
5	185914769	8	94530950	-
5	185914769	1	166934771	-
5	185914769	6	57136284	+
5	185914769	1	131372832	+
5	185914769	10	102484874	+
5	185914769	1	130926603	+
5	185914769	6	53600834	+
5	185914769	2	161970114	+
5	185914769	5	71866486	+
5	185914769	5	71874563	+
5	185914769	9	108394707	-
5	185914769	9	128238738	-
5	185914769	9	108417066	-
5	185914769	1	192711017	+
5	185914769	1	130412199	-
5	185914769	4	108216791	-
5	185914769	8	4436090	-
5	185914769	8	4428211	-
5	185970762	5	185209124	+
5	185974546	5	185212954	+
5	185977860	5	185217199	+
5	186104976	5	185317329	+
5	186104976	4	139386690	+
5	186134179	9	7118771	-
5	186134179	6	124296196	+
5	186134179	1	265143796	+
5	186134179	9	140508481	-
5	186134179	6	6692158	-
5	186164019	6	124302047	+
5	186164019	9	7117754	-
5	186164019	9	140507464	-
5	186164019	1	265171875	+
5	186164019	6	6678690	-
5	186164019	6	6691145	-
5	186167627	5	185360441	+
5	186218474	5	185413273	+
5	186294088	5	185497445	+
5	186294088	5	211476328	-
5	186294088	5	95342440	-
5	186294088	1	183154587	-
5	186294088	2	219363605	+
5	186294088	10	105087144	+
5	186294088	9	123364889	+
5	186294088	2	216836817	-
5	186294088	3	52667833	+
5	186294088	8	114406961	-
5	186294088	7	87301837	+
5	186294088	6	70454373	-
5	186294088	7	15850559	-
5	186294088	5	73953174	-
5	186410821	5	185611202	+
5	186476548	5	185667732	+
5	186481657	5	185672671	+
5	186525660	5	185762877	+
5	186621179	5	185855547	+
5	186650137	5	185884766	+
5	186650137	9	135154532	-
5	186650137	1	285018513	-
5	186660465	5	185895145	+
5	186716063	5	186055971	+
5	186720984	5	186060711	+
5	186724489	4	131207936	-
5	186724489	10	115144281	-
5	186724489	5	214724161	-
5	186724489	4	247344048	+
5	186724489	3	116973586	+
5	186724489	4	21057336	-
5	186724489	3	26653958	+
5	186724489	1	31155531	-
5	186724489	3	185669699	+
5	186724489	1	186971075	+
5	186724489	10	59156003	+
5	186724489	2	212789589	-
5	186724489	3	112943091	-
5	186724489	6	81970767	+
5	186724489	1	22995024	-
5	186724489	8	26876711	+
5	186724489	8	64962807	-
5	186724489	9	106726062	+
5	186724489	1	223866532	-
5	186724489	1	222710475	+
5	186724489	8	140112686	-
5	186764224	3	26654944	+
5	186764224	10	115141868	-
5	186764224	3	185670688	+
5	186764224	3	112940618	-
5	186764224	8	26877683	+
5	186764224	4	247345033	+
5	186764224	10	59156987	+
5	186764224	8	129929968	+
5	186764224	5	128471114	-
5	186764224	1	61214772	-
5	186764224	6	81971725	+
5	186764224	5	82425497	-
5	186764224	3	44114301	-
5	186764224	1	112872367	-
5	186764224	6	136099416	-
5	186764224	10	113391962	+
5	186764224	4	21056084	-
5	186764224	5	214722909	-
5	186848205	5	186140837	+
5	187053602	5	186220054	+
5	187053602	4	140205567	+
5	187065766	5	171855633	-
5	187065766	1	291742860	-
5	187065766	10	96288513	-
5	187133409	5	186321142	+
5	187194440	5	186434501	+
5	187217937	5	186447366	+
5	187245046	5	186450028	+
5	187385971	5	186596961	+
5	187385971	8	21292082	-
5	187385971	9	22964630	+
5	187385971	3	17929551	-
5	187385971	1	41423445	-
5	187385971	6	50682422	-
5	187385971	3	88604367	-
5	187385971	5	155545744	+
5	187385971	1	12823727	+
5	187385971	10	89421952	+
5	187385971	8	151589465	+
5	187385971	1	61059916	+
5	187385971	5	142463116	+
5	187385971	4	67794235	-
5	187385971	3	141944536	-
5	187385971	2	171934301	+
5	187385971	2	113064285	+
5	187385971	2	120007790	-
5	187385971	2	148938357	+
5	187385971	7	167849490	-
5	187385971	9	99581058	-
5	187559811	5	186714528	+
5	187570389	5	186725289	+
5	187781967	5	186853336	+
5	187805177	5	186866188	+
5	187805177	4	141361863	-
5	187812083	5	186873181	+
5	187815434	5	186884314	+
5	187855558	5	186894144	+
5	187960436	5	186957126	+
5	187964271	5	186960803	+
5	187964271	3	211723798	+
5	187964271	7	27798958	-
5	187964271	1	187205061	-
5	187969789	5	186966690	+
5	188032923	5	187029656	+
5	188032923	4	141585537	+
5	188138798	5	187128197	+
5	188138798	4	141783325	+
5	188141861	5	187136329	+
5	188159105	5	187187985	+
5	188161345	2	164985633	+
5	188161345	2	13857746	+
5	188161345	5	86464047	+
5	188194691	5	3915491	+
5	188194691	1	297074412	-
5	188194691	3	177622397	+
5	188194691	9	31679757	+
5	188194691	3	170405590	+
5	188266574	5	187348255	+
5	188280298	5	187362415	+
5	188280298	4	142443001	-
5	188311419	5	187487434	+
5	188311419	5	187526596	+
5	188411660	5	187526686	+
5	188411660	5	187488576	+
5	188468372	5	187526596	+
5	188468372	5	187488184	+
5	188477618	5	187593995	+
5	188612311	5	187746941	+
5	188679379	5	187790263	+
5	188688558	6	88857618	-
5	188688558	5	26859615	+
5	188688558	1	229826895	-
5	188688558	5	192908485	+
5	188688558	2	206105068	+
5	188688558	7	102745827	+
5	188688558	8	86707448	+
5	188694917	5	187866154	+
5	188694917	4	143068966	+
5	188703491	5	187896905	+
5	188878683	5	188161267	+
